#format EasyOneArgoTSLite
#creation_date 2026-03-16T04:30:37Z
#creation_centre Ifremer
#creation_centre_pid https://ror.org/044jxhp58
#data_source_doi https://doi.org/10.17882/42182#126945
#data_centre AO
#platform_number 3901161
#cycle_number 516
#direction_of_profile A
#data_mode D
#profile_date 2015-04-05T05:33:41Z
#profile_latitude 1.081
#profile_longitude -101.825
#pressure =  sea water pressure equals 0 at sea-level
#temperature = sea temperature in-situ ITS-90 scale
#salinity = practical salinity
pressure (decibar),temperature (degree_celsius),salinity (dimensionless),pressure_error (decibar),temperature_error (degree_celsius),salinity_error (dimensionless)
2.00,,,,,
5.00,27.887,34.495,2.42,0.005,0.017
10.00,27.462,34.503,2.42,0.005,0.010
15.00,27.177,34.510,2.42,0.005,0.010
20.00,26.789,34.527,2.42,0.005,0.010
25.00,26.316,34.608,2.42,0.005,0.030
30.00,24.935,34.767,2.42,0.005,0.015
35.00,24.334,34.852,2.42,0.005,0.010
40.00,23.957,34.891,2.42,0.004,0.010
45.00,23.664,34.873,2.42,0.004,0.019
50.00,23.059,34.842,2.42,0.004,0.010
55.00,22.976,34.855,2.42,0.004,0.022
60.00,21.944,34.850,2.42,0.004,0.011
65.00,21.547,34.825,2.42,0.004,0.010
70.00,21.244,34.809,2.42,0.004,0.010
75.00,20.836,34.789,2.42,0.004,0.010
80.00,20.449,34.785,2.42,0.004,0.010
85.00,20.014,34.789,2.42,0.004,0.014
90.00,19.240,34.819,2.42,0.003,0.020
95.00,17.639,34.870,2.42,0.005,0.035
100.00,16.788,34.881,2.42,0.005,0.017
105.00,15.542,34.902,2.42,0.005,0.033
110.00,14.998,34.898,2.42,0.005,0.016
115.00,14.471,34.908,2.42,0.005,0.010
120.00,14.410,34.912,2.42,0.005,0.010
125.00,14.214,34.911,2.42,0.005,0.010
130.00,13.962,34.902,2.42,0.005,0.010
135.00,13.693,34.902,2.42,0.005,0.010
140.00,13.625,34.902,2.42,0.003,0.010
145.00,13.619,34.902,2.42,0.003,0.010
150.00,13.602,34.902,2.42,0.003,0.010
155.00,13.558,34.905,2.42,0.003,0.010
160.00,13.386,34.909,2.42,0.003,0.010
165.00,13.175,34.909,2.42,0.003,0.010
170.00,13.102,34.904,2.42,0.003,0.010
175.00,13.081,34.904,2.42,0.003,0.010
180.00,13.068,34.904,2.42,0.003,0.010
185.00,13.062,34.903,2.42,0.003,0.010
190.00,13.053,34.903,2.42,0.003,0.010
195.00,13.030,34.902,2.42,0.003,0.010
200.00,13.020,34.902,2.42,0.003,0.010
205.00,13.017,34.902,2.42,0.003,0.010
210.00,13.011,34.902,2.42,0.003,0.010
215.00,12.995,34.902,2.42,0.003,0.010
220.00,12.976,34.902,2.42,0.003,0.010
225.00,12.961,34.901,2.42,0.003,0.010
230.00,12.953,34.901,2.42,0.003,0.010
235.00,12.929,34.900,2.42,0.003,0.010
240.00,12.926,34.900,2.42,0.003,0.010
245.00,12.920,34.899,2.42,0.003,0.010
250.00,12.904,34.899,2.42,0.003,0.010
260.00,12.608,34.884,2.42,0.003,0.010
